분야,분야 내 카테고리,서브 카테고리,순위,책이름,저자,줄거리,이미지
소설,나라별 소설,독일소설,59,슬픈 짐승,모니카 마론,"2009년 독일 국가상을 수상한 현대 독일 문단을 대표하는 작가 모니카 마론의 대표작으로, 구동독에 대한 비판이 주를 이뤘던 이전 작품들과 다르게 사랑과 열정이라는 모티프를 전면에 내세워 작가의 문학 세계에서 새로운 전환점으로 평가받은 작품이다. 독일 통일 직후의 베를린을 배경으로 서독, 동독 출신의 두 남녀가 겪는 격정적인 사랑과 집착을 그려낸 이 소설은 개인의 삶과 사회 전체에 엄청난 충격과 변화를 가져왔던 '독일 통일'의 모티프와 '사랑'이라는 주제를 짜임새 있게 결합시키며, 구동독의 '기이한 시대'를 살았던 사람들과 통일 후 엄청난 변화를 겪은 이들의 삶과 사랑을 성숙하고도 강렬한 문체로 형상화했다. 모니카 마론은 분단된 독일의 동쪽과 서쪽을 오가며 성장했고, 여러 작품들에서 독일의 분단 상황을 주제..",https://bookthumb-phinf.pstatic.net/cover/062/497/06249709.jpg?type=m5
소설,나라별 소설,독일소설,60,소송,프란츠 카프카,"현대문학의 방향성을 새로이 제시하고 정립한 실존주의 문학의 선구자 프란츠 카프카의 대표작20세기 최고의 문제적 작가 프란츠 카프카의 대표작이다. 서른 번째 생일날 아침 갑자기 체포된 요제프 K가 누구도 알지 못하는 이유로 1년 동안 끝이 보이지 않는 소송에 휘말리는 과정을 그린 이 소설은 가장 비현실적인 상황을 통해 적나라한 현실을 드러내며, 현대사회의 끊임없는 구속과 억압, ‘얼굴을 드러내지 않는 관료주의’가 지휘하는 부조리한 세상에서 개인이 겪는 무력감을 담아냈다. 자신의 서른번째 생일날 아침 하숙집에서 두 명의 감시인에게 갑자기 체포된 요제프 K는 1년 동안 자신도 알지 못하고, 그 누구도 알려주지 않는 어떤 죄로 인해 법원과의 소송에 휘말려 지내다..",https://bookthumb-phinf.pstatic.net/cover/062/489/06248929.jpg?type=m5
소설,나라별 소설,독일소설,61,파우스트,요한 볼프강 폰 괴테,"『파우스트』는 열린책들 세계문학 73번째 책으로, 괴테가 창조해 낸 가장 위대한 세기의 드라마다. 악마와의 거래를 통해서라도 영원한 진리를 찾고자 했던 파우스트의 끊임없는 시도와 도전의 여정이 천상에서 지상을 거쳐 지옥까지 이어진다.",https://bookthumb-phinf.pstatic.net/cover/062/002/06200228.jpg?type=m5
소설,나라별 소설,독일소설,62,파우스트 1,요한 볼프강 폰 괴테,"독일 문학의 거장 괴테가 60여 년에 걸쳐 완성한『파우스트』1권. 지식과 학문에 절망한 노학자 파우스트 박사가 악마 메피스토펠레스의 유혹에 빠져 현세의 쾌락을 좇으며 현세의 쾌락을 좇으며 방황하다가 마침내 자신의 과오를 깨닫고 천상의 구원을 받는다는 내용의 이 작품은 괴테가 일생 동안 생각하고 체험한 모든 것이 집약된 작품이자 인간정신의 보편적 지향을 제시하는 고전 중의 고전이다.‘비극 제1부’(1권)와 ‘5막으로 구성된 비극 제2부’(2권)로 구성되고, 작품의 중심에는 항상 파우스트가 서 있지만, 사건과 그 속에 등장하는 인물들, 사상에 따라 다섯 개의 비극으로 나누어 살펴볼 수 있다. 그 속에는 시공간을 초월하여 선과 악의 세계에서 활동하는 인간 파우스트의 갖가지 인생행로가 펼쳐진다.『파우스트』에는 괴테..",https://bookthumb-phinf.pstatic.net/cover/061/944/06194422.jpg?type=m5
소설,나라별 소설,독일소설,63,파우스트 2,요한 볼프강 폰 괴테,"독일 문학의 거장 괴테가 60여 년에 걸쳐 완성한『파우스트』2권. 지식과 학문에 절망한 노학자 파우스트 박사가 악마 메피스토펠레스의 유혹에 빠져 현세의 쾌락을 좇으며 현세의 쾌락을 좇으며 방황하다가 마침내 자신의 과오를 깨닫고 천상의 구원을 받는다는 내용의 이 작품은 괴테가 일생 동안 생각하고 체험한 모든 것이 집약된 작품이자 인간정신의 보편적 지향을 제시하는 고전 중의 고전이다.‘비극 제1부’(1권)와 ‘5막으로 구성된 비극 제2부’(2권)로 구성되고, 작품의 중심에는 항상 파우스트가 서 있지만, 사건과 그 속에 등장하는 인물들, 사상에 따라 다섯 개의 비극으로 나누어 살펴볼 수 있다. 그 속에는 시공간을 초월하여 선과 악의 세계에서 활동하는 인간 파우스트의 갖가지 인생행로가 펼쳐진다. 『파우스트』에는 괴..",https://bookthumb-phinf.pstatic.net/cover/061/944/06194423.jpg?type=m5
소설,나라별 소설,독일소설,64,페널티킥 앞에 선 골키퍼의 불안,페터 한트케,"현대 독일 문학을 대표하는 작가 페터 한트케의 『페널티킥 앞에 선 골키퍼의 불안』이다. 매년 가장 유력한 노벨상 수상 후보로 거론되는 한트케는 보편적인 문학성에 반하는 실험적인 작품들로 항상 새로운 화두를 만들어 낸다. 한트케의 소설은 통상적으로 ‘줄거리 없는 소설’이라고 회자되는데, 이 작품은 한트케가 1970년대 들어 자신만의 방식으로 전통적인 서사를 회복하는 시발점이 되었다고 평가받는다. 한때 유명한 골키퍼였던 요제프 블로흐는 공사장 인부로 일하다 석연찮게 실직하고 방황하던 중 우발적으로 살인을 저지르게 된다. 불안과 강박에 시달리며 납득하기 힘든 언행을 일삼는 주인공 블로흐의 모습을 통해 소외와 단절의 현대 사회, 그 불안한 단면이 투명하게 드러내고 있다. 이 작품은 작가 한트케..",https://bookthumb-phinf.pstatic.net/cover/061/980/06198066.jpg?type=m5
소설,나라별 소설,독일소설,65,서부 전선 이상 없다,에리히 마리아 레마르크,"고전들을 젊고 새로운 얼굴로 재구성한 전집「열린책들 세계문학」시리즈. 문학 거장들의 대표작은 물론 추리, 환상, SF 등 장르 문학의 기념비적 작품들, 그리고 우리나라의 고전 문학까지 다양하게 소개한다. 소설에 국한하지 않고 시, 기행, 기록문학, 인문학 저작 등을 망라하였다. 원전에 충실하면서도 참신한 번역을 선보이고, 상세한 작품 해설과 작가 연보를 더했다. 또한 낱장이 떨어지지 않는 정통 사철 방식을 사용하고, 가벼우면서도 견고한 양장 제책으로 만들었다.『서부 전선 이상 없다』는 제1차 세계대전을 무대로 쓴 반전소설로, 가장 위대한 전쟁 문학으로 불리는 독일 작가 에리히 마리아 레마르크 장편소설이다. 작가의 제1차 대전 체험을 바탕으로, 한 병사가 견뎌 내는 전장을 담담하게 그려내고 있다. 주인공 파울..",https://bookthumb-phinf.pstatic.net/cover/061/871/06187131.jpg?type=m5
소설,나라별 소설,독일소설,66,클링조어의 마지막 여름,헤르만 헤세,"예술에 대한 열정으로 죽음을 넘어서다!독일 문학의 거장 헤르만 헤세의 자전적 소설 『클링조어의 마지막 여름』. 섬세하게 예민한 감성을 지닌 화가 클링조어가 어느 해 여름 죽음의 그림자가 자신을 찾아왔음을 알아채고 남은 생명을 모두 소진해 마지막 작품을 완성하는 이야기를 그리고 있다. 클링조어는 삶에 대한 열정과 죽음에 대한 공포로 불안해하면서도, 한편으로는 죽음과 몰락을 기꺼이 받아들인다. 이는 낡은 것을 거부하고 새로운 예술의 탄생을 환영한 당시의 문화적 현상을 반영한 것이다. 이 작품을 집필한 당시 헤세는 엄청난 정신적 위기를 겪고 있었는데, 여름 한 달 만에 써 내려간 이 작품으로 자신의 고통을 문학으로 승화시켰다. 죽음을 앞두고 마지막 불꽃을 피워 올리는 화가 클링조어의 모습에는 이러한 헤세의 열정이..",https://bookthumb-phinf.pstatic.net/cover/061/869/06186945.jpg?type=m5
소설,나라별 소설,독일소설,67,아우스터리츠,W.G. 제발트,"망각 저편으로 사라진 어린 시절의 기억!고향을 잃은 유대인 소년이 기억을 찾아가는 과정을 그린 W. G. 제발트의 장편소설『아우스터리츠』. 2001년에 발표된 이 작품은 전 세계적인 극찬을 받으며 전미 비평가 협회상, 브레멘상, '인디펜던트' 외국 소설상 등을 수상하였다. 제발트는 노벨 문학상 후보로 거론될 정도였지만, 이 소설을 발표한 해에 교통사고로 안타깝게 세상을 떠났다. 히틀러가 유럽을 장악했을 때, 유대인 어린아이를 영국으로 피신시키는 구조운동이 일어난다. 네 살이었던 프라하 출신의 아우스터리츠 역시 영국으로 보내진다. 양부모는 그의 출신에 대해 이야기하지 않았고, 아우스터리츠도 역사를 알고 싶지 않았다. 세월이 흘러 건축사가가 된 아우스터리츠는 막연한 기억을 더듬어 자신의 유년 시절을 찾아 나서는..",https://bookthumb-phinf.pstatic.net/cover/059/937/05993709.jpg?type=m5
소설,나라별 소설,독일소설,68,차라투스트라는 이렇게 말했다,프리드리히 니체,"신은 존재하지 않는다!독일의 위대한 사상가 니체의 대표적인 작품『차라투스트라는 이렇게 말했다』. 니체의 가장 영향력 있는 작품이자, 니체를 현대 철학의 선구자로 인정받게 한 작품이다. 강렬한 문체와 시적 표현으로 존재의 의미가 종교적 신앙이나 진리에 대한 복종에 있는 것이 아니라, 열정적이고 혼돈스럽고 자유스러운 삶의 힘에 있음을 이야기하고 있다.차라투스트라는 태양 숭배 종교인 조로아스터교의 교조 조로아스터의 독일식 이름이다. 하지만 선과 악, 신과 악마라는 이원론을 주창한 조로아스터와는 달리, 니체의 차라투스트라는 일원론을 주창하였다. 차라투스트라는 오랜 고독의 삶을 깨고 산에서 내려와 사람들에게 신은 죽었고 초인이 나타날 것이라고 알린다. '진리가 무엇인가'를 고민했던 서양 철학의 출발점을 부정한 니체는..",https://bookthumb-phinf.pstatic.net/cover/053/347/05334745.jpg?type=m5
소설,나라별 소설,독일소설,69,마의 산 상,토마스 만,"20세기 독일 문학의 거장 토마스 만의 대표작!노벨문학상 수상작가 토마스 만의 대표작『마의 산』상권. 현대 독일 문학의 거장 토마스 만의 중장년 시대를 대표하는 작품으로, 20세기 유럽의 철학과 문학과 사상을 집대성한 대작으로 평가받는다. 이번 번역본에서는 토마스 만 전공자인 홍성광 박사가 번역을 맡았다. 상징과 은유, 철학과 신화 등이 중층적으로 교차하는 이 소설을 통해 20세기 전반 서구 문명의 중요한 요소들을 짚어본다. 조선소에 입사할 예정이었던 청년 카스토르프는 폐결핵으로 요양원에 있는 사촌 침센을 문병하기 위해 그곳을 찾지만, 그에게서도 폐결핵 증상이 발견되어 요양원에 입원하게 된다. 인문주의자 세렘브리니는 카스토르프에게 시민 사회로 복귀할 것을 권유하지만, 러시아 출신의 쇼샤 부인에게 마음을 빼앗..",https://bookthumb-phinf.pstatic.net/cover/046/024/04602473.jpg?type=m5
소설,나라별 소설,독일소설,70,마의 산 하,토마스 만,"20세기 독일 문학의 거장 토마스 만의 대표작!노벨문학상 수상작가 토마스 만의 대표작『마의 산』하권. 현대 독일 문학의 거장 토마스 만의 중장년 시대를 대표하는 작품으로, 20세기 유럽의 철학과 문학과 사상을 집대성한 대작으로 평가받는다. 이번 번역본에서는 토마스 만 전공자인 홍성광 박사가 번역을 맡았다. 상징과 은유, 철학과 신화 등이 중층적으로 교차하는 이 소설을 통해 20세기 전반 서구 문명의 중요한 요소들을 짚어본다. 조선소에 입사할 예정이었던 청년 카스토르프는 폐결핵으로 요양원에 있는 사촌 침센을 문병하기 위해 그곳을 찾지만, 그에게서도 폐결핵 증상이 발견되어 요양원에 입원하게 된다. 인문주의자 세렘브리니는 카스토르프에게 시민 사회로 복귀할 것을 권유하지만, 러시아 출신의 쇼샤 부인에게 마음을 빼앗..",https://bookthumb-phinf.pstatic.net/cover/046/024/04602474.jpg?type=m5
소설,나라별 소설,독일소설,71,카타리나 블룸의 잃어버린 명예,하인리히 뵐,"1972년에 노벨 문학상을 수상한 하인리히 뵐의 소설. 황색 언론에 의해 처참하게 유린당한 한 개인의 명예에 관한 보고서이다. 뉴저먼시네마의 기수 폴커 슐렌도르프에 의해 영화화되기도 했다. 소설은 소박한 카타리나 블룸이 어쩌다 살인까지 저지르게 되었는지 조사하며 닷새간 그녀의 행적을 재구성하여 이를 보고하는 형식으로 진행된다.1974년 2월 24일 일요일 한 일간지 기자가 살해당한다. 살인범은 27세의 평범한 여인, 카타리나 블룸. 그녀는 경찰에게 그를 총으로 쏘아 죽였다고 자백한다. 어려운 환경에서 자라 가정관리사로 일하면서 성실하고 진실한 태도로 주위의 호감을 샀던 총명한 여인 카타리나. 그런 그녀가 왜 살인을 저질렀을까. 소설은 2월 20일 수요일부터 일요일까지 그녀의 5일간의 행적을 재구성한다. 경찰..",https://bookthumb-phinf.pstatic.net/cover/045/926/04592647.jpg?type=m5
